cw	pmi_4	raw_4	freq
Essen,kalte/NN	8.470721	1	1
Essen.../NE	5.259877	1	17
Essen/NN	1.8689476	3	1525
Essen/Trinken/NN	4.8123007	1	33
Essensausgabe/NN	3.4534411	2	215
Essensgutschein/NN	4.3897996	1	43
Essensstand/NN	4.2932615	1	47
Essensvorräte/NN	4.833135	1	26
Essenszelten/NN	7.1897874	1	3
Essenzen/NN	2.7203732	2	430
Essen/NN	4.2424283	1	46
Esser/NE	1.7242306	3	1886
Essig/NN	1.5026236	4	3039
Essigwasser/NN	3.9642668	3	203
Esssen/NN	5.9638357	3	27
Estrich/ADJ	2.524777	1	261
Etablissement/NN	1.6669939	1	613
Etage/NN	0.740107	4	6616
Etagendusche/NN	4.5388956	1	35
Etesienklima/NN	6.6461716	1	5
Etikett/NN	-0.40464994	1	4947
Etsch/TRU	7.0356364	1	3
Etschtal/NN	4.230834	1	46
Etta/NE	3.62811	2	192
Etwas/NN	1.5808922	6	4122
Eu-nuchen/NN	8.000717	1	1
Euerem/NN	4.103808	1	53
Euganeischen/NN	5.370629	1	15
Eukalyptus-Dampfbad/NN	8.000717	1	1
Eule/NN	0.13956834	1	2996
Euphemismus/NN	1.9724389	1	464
Euro/NN	-0.80383366	42	323287
EuroFlash/NE	5.649342	1	12
Europa-Ozean/NN	8.000717	1	1
Europa/NE	-0.24713632	42	182129
Europien/NN	5.6981325	1	11
Europäer/NN	-0.34795848	3	14104
Euter/NN	2.331699	1	322
Ev./NE	3.7575936	1	103
Eva/NE	0.041310467	4	14070
Evaluation/NN	-0.2468955	2	8691
Evangelikale/NN	3.295702	1	135
Evangelisationsstil/NN	6.208958	2	13
Evangelium/NN	-1.7342405	1	18918
Evaporation/NN	5.182319	1	19
Evelyn/NE	0.5986471	1	2005
Evento/NN	8.000717	1	1
Evtl./NE	1.8063121	1	901
Ewald/NE	0.91314375	2	2825
Ewige/NN	0.2925313	1	2434
Ewigkeit/NN	-1.1953338	1	11641
Ex-Rechtsanwalt/NN	6.9021053	1	3
Exemplar/NN	-0.8432764	2	15497
Exhibitionist/NN	2.5363562	1	299
Existenzminimum/NN	0.8504082	2	2777
Exot/NN	1.0867317	1	1128
Experiment/NN	-1.9757417	1	24394
Experte/NN	-2.6269677	1	48320
Expertenmeinung/NN	1.7567933	1	574
Expertin/NN	-0.11849506	1	3777
Explosion/NN	-0.2703514	2	8835
Extrakapitel/NN	5.1385164	1	21
Extrazug/NN	4.9211035	1	25
Extrem/NN	-0.23543821	1	4383
Extremität/NN	1.1245818	1	1079
Extrudieren/NN	5.082947	1	20
Eyß/ADJ	8.693865	1	1
Eßkultur/NN	1.8859297	1	517
Eßlöffel/NN	3.0349052	15	2320
Eßtisch/NN	1.7476101	1	589
Eßzimmer/NN	1.748332	1	600
F./NE	-1.931394	1	23930
FC/NE	-1.229303	2	22577
FFBine/NE	5.969285	1	14
FHTW/NN	2.1222816	1	395
FIFA-Verantwortliche/NN	8.134249	1	1
FKK-Sonnenbaden/NN	8.000717	1	1
FRITZ/NE	2.6122167	1	264
FU-Präsident/NN	3.5233805	1	107
Fabienne/NE	3.1609693	2	337
Fabrik/NN	-0.6106717	2	12026
Fabrikat/NN	1.7816194	1	549
Fabrikkanal/NN	8.000717	1	1
Fach/NN	-2.6877925	1	47879
Fachhochschule/NN	-2.0603666	1	25698
Fachkreis/NN	0.786489	1	1474
Fachwissen/NN	-0.32216257	1	4516
Fackel/NN	0.26906088	1	2521
Faden/NN	-0.29286334	1	4359
Fahne/NN	-0.34940234	2	9427
Fahrbahn/NN	-0.6357022	1	6165
Fahrer/NN	-0.28063315	5	22203
Fahrerpulk/NN	7.3075705	1	2
Fahrgast/NN	-0.15283014	2	7766
Fahrkarte/NN	1.7458315	5	3100
Fahrplan/NN	-0.1807932	1	4195
Fahrrad/NN	-1.575914	1	16148
Fahrradfahren/NN	1.6826507	1	644
Fahrradtour/NN	1.5633658	1	714
Fahrt/NN	-0.05858249	10	35572
Fahrtwind/NN	3.9690614	6	378
Fahrzeug/NN	-0.40851083	11	54265
Fahrzeugeigentümers/NN	6.6144233	1	4
Fahrzeuginnere/NN	3.8496776	1	75
Falkenhofes/NN	6.469241	1	5
Fall/NN	-1.4313048	32	444449
Fallschirm/NN	1.0170434	1	1214
Fallwind/NN	6.420267	14	75
Fallwinden/NN	5.6258116	1	11
Falsche/NN	0.6894573	2	3433
Faltblättchen/NN	5.5803494	1	12
Falte/NN	0.15319908	1	2907
Faltenbildung/NN	3.3384583	1	124
Falter/NN	2.1323037	4	1874
Falun/NN	-0.51743776	2	10757
Familie/NN	-0.393812	43	215768
Familien-/TRU	-0.003439348	1	3190
Familienanschluß/NN	3.821534	2	160
Familienatmosphäre/NN	5.1529055	2	41
Familiendienst/NN	6.6789618	1	4
Familienklima/NN	3.7362785	1	79
Familienleben/NN	0.83739984	2	2930
Familiennest/NN	5.7896996	1	10
Familienszene/NN	4.2424283	1	49
Familientisch/NN	3.6312697	1	91
Family-Rasen/NN	8.000717	1	1
Fan/NN	-1.0416627	4	37827
Fang/NN	-0.11068559	1	3780
Fango-Packung/NN	5.505448	1	14
Fango/NN	4.1465883	2	110
Fangopackungen/NN	4.5748277	1	36
Fanta/NE	1.8911921	1	498
Farbakzent/NN	4.343587	1	47
Farbe/NN	2.8788168	322	61338
Farben.Genau/NN	8.134249	1	1
Farbentönen/NN	6.2734966	1	7
Farbfläche/NN	2.6752715	1	232
Farbgebung/NN	0.9570118	1	1297
Farbgestaltung/NN	3.001396	2	335
Farbigkeit/NN	2.5763183	3	758
Farbklima/NN	5.8460526	1	12
Farbkomposition/NN	3.7380376	1	79
Farbkontrast/NN	2.9389138	1	194
Farbkonventionen/NN	8.000717	1	1
Farbkonzept/NN	3.665062	1	88
Farblich/ADJ	4.068892	1	94
Farbnuance/NN	3.0501862	1	159
Farbpalette/NN	3.0278707	2	342
Farbqualität/NN	4.194055	1	50
Farbspektrum/NN	3.785816	2	156
Farbstift/NN	3.2656162	1	126
Farbstufe/NN	5.505448	1	13
Farbtemperatur/NN	4.50421	2	76
Farbton/NN	4.8982964	71	1794
Farbtonreihe/NN	8.000717	1	1
Farbtyp/NN	6.063776	2	18
Farbwahl/NN	2.6943078	1	231
Farbwelt/NN	4.624838	1	34
Farbwert/NN	2.7523785	1	211
Farbüberschuß/NN	8.000717	1	1
Farfallesalat/NN	8.000717	1	1
Farmhaus/NN	3.5022976	1	101
Farnblatt/NN	6.2734966	1	6
Faroese/NN	8.000717	1	1
Farscape/NN	5.1860576	2	38
Faser/NN	0.86239624	2	2780
Faserpelz/NN	6.208958	1	6
Fassade/NN	0.1345383	3	8687
Fassaden-Farben/NN	8.000717	1	1
Fassadenkonstruktion/NN	5.710711	1	12
Fasten/NN	-0.20405689	1	4255
Fastentag/NN	3.505083	1	104
Faszination/NN	-0.76012754	1	7231
Faun/NN	2.5453963	1	266
Fauna/NN	0.21510047	1	2662
Faß/NN	0.29031616	2	4985
Feb./NE	1.7013087	1	968
Februar-/TRU	4.474357	1	36
Februar/NN	-0.057186686	23	106331
Februartag/NN	3.8224914	1	70
Februartage/NN	5.243877	1	18
Februarwochen-ende/VVF	8.000717	1	1
Feder/NN	0.6706263	6	10145
Federbett/NN	3.0528445	1	157
Federknäuel/NN	7.084427	1	3
Feder/NN	5.5583706	1	12
Fee/NN	0.68284124	2	3493
Feeling/NN	1.5166548	2	1499
Fehlen/NN	-1.1930488	1	10633
Feier/NN	-1.6013947	1	16637
Feierlichkeit/NN	0.08737933	1	3000
Feiernde/NN	3.199775	1	135
Feiertag/NN	-0.5779588	2	11892
Feige/NN	0.8446383	1	1518
Feigen-/TRU	4.42767	1	37
Feigenbaume/NN	6.2734966	1	6
Feigenbäume/NN	3.6782417	1	83
Feind/NN	-2.4237416	1	37589
Feinsten./NE	6.469241	1	5
Feld/NN	-0.74359363	9	61960
Feldhase/NN	2.3325622	1	338
Feldkampf/NN	6.6144233	1	4
Feldküche/NN	3.6949646	1	83
Feldküchen-Kompanie/NN	8.000717	1	1
Feldmaus./NN	6.0026217	1	8
Feldmaus/NN	3.8457482	3	221
Feline/NE	4.9711876	2	53
Fell/NN	2.7069795	29	6478
Fellanzüge/NN	8.000717	1	1
Fellbündel/NN	4.762039	1	29
Feller/NN	3.1360717	1	161
Fellfarbe/NN	3.3325725	1	130
Fellhandschuhe/NN	6.8220625	1	4
Felljacke/NN	5.40733	1	14
Fellkleid/NN	5.6734395	2	24
Fellmantel/NN	5.5262823	1	13
Fellmütze/NN	5.18981	2	37
Fels/NN	1.2201566	12	11654
Felsformation/NN	1.970934	1	472
Felsklippe/NN	3.741565	1	83
Felsküste/NN	3.4183042	1	108
Felslingen/NN	8.470721	1	1
Feministin/NN	0.6750745	1	1691
Fenchel/NN	2.1259623	2	815
Fender-Rhodes-Sounds/NN	8.000717	1	1
Fenster...und/NN	7.5152097	1	2
Fenster/NN	0.8801815	32	44211
Fensterbank/NN	3.8658843	12	851
Fensterbankplätzchens/NN	8.000717	1	1
Fensterbrett/NN	2.8273966	2	402
Fensterputzspray/NN	8.693865	1	1
Fensterreihe/NN	4.239517	1	46
Fenstersims/NN	3.2991014	1	125
Fenstertausch/NN	4.9802923	1	23
Feodossija-Golf/NN	8.134249	1	1
Ferien/NN	0.43712753	5	10685
Ferienanlage/NN	1.9133747	1	507
Ferienwohnung/NN	-0.24249932	1	4648
Ferienzeit/NN	1.1453086	1	1082
Ferne/NN	0.3961187	4	9094
Fernglas/NN	1.4249445	2	1619
Fernseher/NN	1.0450851	9	10612
Fernsehidiotie/NN	8.000717	1	1
Fernsehprogramm/NN	0.24099664	1	2569
Fernsehschirm/NN	2.035212	1	425
Fernsehsessel/NN	3.6765847	2	170
Fernsehstudio/NN	2.2035205	1	362
Fernwärme/NN	1.11508	1	1102
Fernziel/NN	1.8098899	1	601
Fertige/NN	2.3057234	1	352
Fertiggericht/NN	1.8578739	1	542
Fertigmilch/NN	4.9987545	1	23
Fertigmüsli/NN	7.372109	3	7
Fertigstellung/NN	-0.80589384	1	7481
Fertigsuppe/NN	4.1347384	1	55
Fest/NN	-0.39902392	6	29887
Festakt/NN	0.010436916	1	3312
Festival-Clown/NN	8.000717	1	1
Festival/NN	-0.454423	3	15662
Festland/NN	1.6234592	6	3922
Festlandluft/NN	6.3189588	1	6
Festlandsluft/NN	7.372109	1	2
Festlandwinden/NN	8.134249	1	1
Festnächte/NN	7.3075705	1	2
Festplatte/NN	-0.893044	1	8117
Feststellung/NN	-2.6689963	1	46783
Festtag/NN	1.0596483	2	2355
Festung/NN	-0.7231647	1	6839
Festzelt/NN	1.3291593	1	875
Fetrilonlösung/NN	8.000717	1	1
Fett/NN	0.17777205	5	14032
Fettcreme/NN	4.2279563	1	50
Fettkissen/NN	8.2884	1	1
Fettpolster/NN	2.4414792	1	293
Fettreif/NN	6.4425726	1	6
Fettspur/NN	5.485039	1	14
Fetttröpfchen/NN	4.4206767	1	40
Fettzugabe/NN	5.40733	1	16
Feucht-trübes/ADJ	8.000717	1	1
Feuchte/NN	3.8689413	13	908
Feuchtfutter/NN	5.110346	1	20
Feuchtigkeit/NN	3.2879515	41	5093
Feuchtigkeits-/TRU	4.257113	1	46
Feuchtigkeitsansammlungen/NN	6.712863	1	4
Feuchtigkeitsbelastet/NN	8.000717	1	1
Feuchtigkeitsstrom/NN	8.000717	1	1
Feuer/NN	1.4166498	42	34326
Feuerchen/NN	3.9598615	2	130
Feuergott/NN	4.438252	1	38
Feuerkünstlern/NN	8.470721	1	1
Feuersalamander/NN	3.4415913	1	116
Feuerschein/NN	3.204927	1	139
FeuerspuckerInnen/NN	7.4411016	1	2
Feuerstelle/NN	2.7203732	4	885
Feuerwehr/NN	-0.6458689	2	12625
Feuerwehrleute/NN	0.79814935	1	1524
Feuerzeug/NN	1.781495	2	1120
Feuer/NN	5.8905044	1	9
Feuilleton/NN	-0.018813109	1	3399
Ficus/NE	3.2038944	1	145
Fieber/NN	0.9967055	6	7596
Fiebernde/ADJ	7.777574	2	5
Fiebersenkung/NN	4.330766	1	47
Fifa-Shop/NE	7.3075705	2	4
Figur/NN	-0.74404097	7	48598
Filet/NN	3.3414142	8	1032
Film/NN	-1.0785884	20	196044
Filmeschauen/NN	6.9021053	1	3
Filmhochschule/NN	1.9343194	1	476
Filmmaterial/NN	1.0539819	1	1143
Filter/NN	-0.25760788	2	8688
Filtermedien/NN	4.6508136	1	34
Filterwirkung/NN	3.8526347	2	138
Filtrat/NN	4.3797154	1	44
Filz/NN	1.9404267	3	1448
Filzschuhe/NN	7.7287836	2	3
Filzstiefel/NN	5.817479	3	32
Finale/NN	-0.16841833	3	12145
Finalende/NN	8.000717	1	1
Finance/NN	0.9715192	1	1217
Finanzmarktbranche/NN	8.000717	1	1
Finger/NN	0.88974357	18	24387
Fingerbreich/NN	8.000717	1	1
Fingerfood-Gerichten/NN	8.470721	1	1
Fingergymnastik/NN	5.9057717	1	10
Fingernagel/NN	0.7064251	1	1668
Fingerschutz/NN	6.7843223	1	4
Finish-Banquet/NN	8.134249	1	1
Finish/NN	2.2517226	1	364
Finne/NN	1.3125184	2	1817
Finnland/NE	-1.0398276	1	9670
Finsternis/NN	-0.7342449	1	6966
Finstre/NN	2.0045764	1	443
Firn-Schnee/NN	8.000717	1	1
First-Class-Flug/NN	8.000717	1	1
Fisch-/TRU	1.888973	1	485
Fisch-freaks.../NE	8.000717	1	1
Fisch-großes/ADJ	8.000717	1	1
Fisch/NN	0.5356705	20	40096
Fischart/NN	0.8924733	1	1371
Fischbrote/NN	8.134249	1	1
Fischer-Dieskau/NE	1.9583815	1	513
Fischerdorf/NN	1.1699783	1	1023
Fischfang/NN	1.0260047	1	1196
Fischfilet/NN	2.1714044	1	451
Fischfleisch/NN	3.9911141	1	66
Fischgericht/NN	3.5191283	4	406
Fischstücke/NN	3.962062	1	72
Fischsud/NN	4.5388956	1	39
Fischteich/NN	2.1684685	1	376
Fisheries/NN	4.50421	1	34
Fitneßprogramm/NN	3.0635493	1	157
Fitneßraum/NN	1.7471291	1	600
Fittiche/NN	2.1528347	1	391
Fixierung/NN	0.03092742	1	3193
Fl./NE	3.1438162	1	144
Flach/NN	1.6379049	2	1321
Flachbildschirm/NN	1.6732272	1	647
Flachland/NN	2.5664496	2	512
Flachlandgebieten/NN	6.6144233	1	4
Flachmeer/NN	6.3504577	3	21
Flachmeere/NN	5.228129	1	18
Flachmeeren/NN	6.037108	1	8
Flachteich/NN	8.065256	2	2
Flachwasser/NN	3.3684187	1	112
Fladen/NN	3.869057	4	286
Fladenbrot/NN	4.0904818	7	409
Flamme/NN	1.6407688	15	9904
Flammkuchen/NN	3.8301837	1	74
Flammung/NN	7.4411016	1	2
Flaniermeilen/NN	4.2337203	1	48
Flanke/NN	0.8122103	2	2926
Flans/NN	5.5475593	1	13
Flasche/NN	1.3173096	20	17680
Flaschenbier/NN	3.934901	2	152
Flaschenkost/NN	6.7843223	1	4
Flash/NN	1.6634493	1	627
Flaum/NN	2.796024	1	205
Flaute/NN	1.1977673	1	1028
Fleck/NN	0.83178854	8	11594
Fledermausart/NN	3.3042223	2	250
Fledermausfreund/NN	7.5152097	1	2
Fleece-Shirt/NN	6.6144233	1	4
Fleece/NN	4.757149	2	59
Fleeceschuhe/NN	8.2884	1	1
Fleisch-/TRU	2.3379016	3	917
Fleisch/NN	1.9712692	70	32754
Fleischbrühe/NN	3.3684187	4	470
Fleischer/NE	1.3120514	1	1020
Fleischgericht/NN	2.8546774	2	402
Fleischkern/NN	7.682264	1	2
Fleischmarkt/NN	3.3209038	1	119
Fleischoberfläche/NN	5.762671	1	10
Fleischscheibchen/NN	7.8829346	1	2
Fleischspeise/NN	3.9843345	1	65
Fleischteil/NN	4.314968	1	45
Fleischtinten/NN	6.73612	3	12
Fleischtopf/NN	2.9605234	1	170
Fleischvariationen/NN	7.5952525	2	3
Fleischware/NN	2.3508632	1	310
Fleischwurst/NN	3.4043357	1	111
Flexibilität/NN	-1.1669111	1	10710
Fliege/NN	1.2412689	9	9038
Fliegen-Art/NN	8.2884	1	1
Fliegende/NN	1.3517329	1	837
Fliegeneier/TRU	8.000717	1	1
Fliegenfang-Stil/NN	8.693865	1	1
Fliese/NN	1.2142828	2	2011
Fliesenbelages/NN	8.000717	1	1
Fließende/NN	3.0653446	1	153
Fließwasser/NN	4.8278856	1	27
Flora/NN	0.54777133	2	3830
Florale/ADJ	5.7494254	1	18
Florentinerberg/NN	6.1289153	1	7
Florian/NE	-1.0323486	1	10563
Florida-Strome/NN	8.000717	2	2
Florida/NE	1.6004859	8	5406
Flower-Power-Revolution/NN	8.134249	1	1
Fluchtauto/NN	4.689566	3	92
Fluchtwelle/NN	3.7327697	1	80
Fluesse/NN	5.40733	1	14
Flug/NN	0.08280385	7	21830
Fluggast/NN	0.46362045	1	2107
Fluggastentschädigungen/NN	8.000717	1	1
Flughafen/NN	-2.337272	1	34212
Flugplatz/NN	-0.30346817	1	4421
Flugreise/NN	0.99924415	1	1266
Flugverbot/NN	3.7074082	3	253
Flugwind/NN	5.8606515	1	10
Flugzeit/NN	2.6875114	3	743
Flugzeug/NN	-1.2410973	2	22953
Flugzeugkabine/NN	4.6334214	1	32
Fluid/NN	3.7997632	2	149
Flur/NN	0.69457203	5	8369
Flusensieb/NN	5.6734395	3	35
Flussquellen/NN	7.13572	1	3
Flut/NN	1.455423	13	9997
Fluß/NN	1.0382965	24	27986
Flußkrebs/NN	2.9984505	1	177
Flußtal/NN	1.8145088	1	534
Flußwasser/NN	2.7092988	1	217
Fläche/NN	-0.50704074	8	43217
Flächenteil/NN	6.9021053	1	3
Fläschchen/NN	2.8686023	6	1122
Fläschchens/NN	5.017564	1	21
Fläschen/NN	4.796955	4	109
Flönz/NE	7.3075705	2	5
Flöte/NN	0.17992672	1	2774
Flüchtling/NN	-0.82415897	5	37049
Flügel/NN	-0.74967855	2	13977
Flüsigkeit/NN	6.1883388	1	7
Flüssigkeit/NN	2.4063241	38	11328
Flüssigkeits-/TRU	3.0662434	1	148
Flüssigkeitsaufnahme/NN	2.5890713	1	253
Flüssigkeitsbedarf/NN	3.3720748	1	118
Flüssigkeitsschichten/NN	7.5152097	1	2
Flüstern/NN	1.8848253	1	519
Flüstertöne/NN	6.930276	3	9
Fochs/NN	4.8706727	1	24
Fog/NN	4.1236744	4	213
Folge/NN	-0.93475837	20	178355
Folgende/NN	-1.592152	1	18930
Folie/NN	1.8191148	15	8338
Folientunnel/NN	4.500429	1	37
Folk-Pop/NN	5.505448	1	14
Folkmusik/NN	3.9381216	1	64
Fond/NN	1.3429707	17	14740
Fondverwaltern/NN	8.000717	1	1
Forderung/NN	-2.5117404	2	80895
Forellenregion/NN	5.3265686	1	17
Forenquartaner/NN	5.8606515	1	12
Form/NN	-0.8943841	30	234628
Format/NN	-1.472833	1	15135
Formel-1-Weltmeister/NN	2.0980842	1	504
Formel/NN	-1.6661772	1	17753
Formulierung/NN	-1.7794436	1	19654
Forscher/NN	-1.6101886	2	34792
Forschung/NN	-2.740173	2	100447
Forschungsarbeit/NN	-0.42709795	1	5113
Forststraße/NN	2.5555978	1	257
Fortepiano/NN	4.5233307	1	35
Fortschrittsschilderung/NN	8.000717	1	1
Forum./NE	5.470001	2	28
Forum./NN	4.4453692	2	75
Forum/NN	-2.2602448	3	106824
Foto-Galerie/NN	3.3980503	1	120
Foto/NN	-1.3864555	6	98819
Fotofreund/NN	3.9210637	1	73
Fotografie/NN	-0.6009203	2	12284
Fototasche/NN	4.014051	1	62
Fototermin/NN	1.8142517	1	577
Fott/NN	6.6789618	1	5
Foundation/NN	-0.108620286	1	3623
Fox/NN	-0.04886924	1	3604
Frabtönen/NN	8.000717	1	1
Frachtflugzeug/NN	3.2438998	1	126
Frage/NN	-3.0675755	7	532670
Franca/NE	1.5128431	1	767
France/NE	-0.8509102	1	7833
Francisco/NE	-0.59426975	1	6097
Frank/NE	-1.6663513	2	39197
Franke/NN	0.010479258	2	6753
Frankfurt/Bochum/NN	5.267975	1	17
Frankfurt/Main/NE	-0.48149604	1	5978
Frankfurt/NE	-1.1634873	7	78284
Frankfurter/ADJ	-2.2782354	1	33301
Frankie/NE	1.4810172	1	807
Frankreich-Idyllische/NN	8.2884	1	1
Frankreich/NE	-2.0697048	3	79594
Fransenflügler/NN	5.1675043	1	20
Franz/NE	-2.3667243	1	37613
Franzisco/NE	3.3955472	1	119
Franziskaner/NN	1.017391	1	1206
Franzose/NN	-0.87537324	2	15946
Frappés/NN	8.000717	1	1
Frau/NN	-1.1806862	46	504525
Frauchen/NN	0.80618674	1	1531
Frauenfreundschaft/NN	4.296334	1	46
Frauenhand/NN	4.10254	2	118
Frauenkörper/NN	3.2369423	2	261
Frauenmantel/NN	3.559538	1	100
Frauenstimme/NN	2.5807357	2	525
Frazier/NN	3.5262256	1	103
Fred/NE	-0.59271896	1	7082
Freddy/NE	1.5959023	2	1460
Freibad-Wasser/NN	8.470721	1	1
Freibad/NN	1.8036116	5	2769
Freiburg-Touristen/NN	8.000717	1	1
Freiburg/NE	-0.1704793	5	20893
Freie/NN	0.67869836	20	32709
Freigebigkeit/NN	2.4757626	1	279
Freigehege/NN	3.075277	2	309
Freigetränk/NN	3.9105482	1	69
Freiheit/NN	-3.2570512	1	85993
Freiheitsklänge/NN	8.000717	1	1
Freiheitsodem/NN	7.3075705	1	2
Freiluftdusche/NN	6.469241	1	5
Freiluftessplatz/NN	8.693865	2	1
Freiluftgaststätte/NN	5.921276	1	9
Freiluftgestühl/NN	8.000717	1	1
Freiluftsaison/NN	3.5205438	1	98
Freising-Attaching/NN	8.000717	1	1
Freising/NE	2.6280465	2	496
Freising/NN	0.5056617	1	2207
Freistaat/NN	-0.42801332	2	10070
Freitag/NN	-1.2453278	5	62218
Freitagabend/NN	1.4001669	3	2440
Freitagvormittag/NN	2.8656545	1	187
Freiwilligkeit/NN	0.53778476	1	1977
Freizeitbeschäftigung/NN	1.3032204	1	928
Freizeitheim/NN	2.4540763	1	288
Freizeitkleidung/NN	3.6218207	1	91
Freizeitpark/NN	0.87162024	1	1434
Freizeitsportler/NN	2.395375	1	318
Fremde/NN	-1.1707066	2	21602
Freni/NE	3.914741	1	65
Frequenzspektrum/NN	3.134145	1	142
Fressen/NN	0.48953456	1	2118
Freud/NE	-1.1308502	1	10798
Freude/NN	0.012242801	18	59588
Freund!/NN	5.370629	1	15
Freund/NE	0.08183864	2	6340
Freund/NN	-0.12602839	37	141155
Freundeskreis/NN	0.2775144	2	5005
Freundin/NN	-0.95830494	4	34697
Freundlichkeit/NN	0.4724865	2	4201
Freundschaft/NN	0.60395	11	20369
Freundschaftsbekundung/NN	6.168136	2	14
Frey/NE	0.39439222	1	2494
Friede/NN	-1.2140559	7	78592
Friedensrichter/NN	2.6868958	1	229
Friedensvorschlag/NN	3.4802885	1	98
Friedhelm/NN	0.39669487	1	2470
Friedrich/NE	-1.9283769	2	48356
Friedrichshain/NE	1.0473914	1	1174
Frierende/NN	5.076213	1	20
Frikadelle/NN	3.3232267	3	372
Frische/NN	0.09320383	1	3070
Frischfleisch/NN	2.739972	1	220
Frischkoks/NN	8.000717	1	1
Frischkost/NN	2.8323665	1	195
Frischkäse/NN	2.4378748	2	603
Frischkäsezubereitung/NN	7.940093	2	3
Frischluft/NN	3.4710793	5	548
Friseurin/NN	2.1011627	1	421
Fritz/NE	-0.4248332	4	22071
Fritüre/NN	6.072826	1	9
Frohe/NN	1.0202928	1	1211
Frontfläche/NN	5.259877	1	18
Fronts-/TRU	8.000717	1	1
Fronturlaub/NN	4.562706	1	35
Frosch/NN	0.73552084	3	4957
Frost/NN	1.7263086	6	3574
Frostangriffen/NN	8.470721	1	1
Frostbeule/NN	3.3918042	1	115
Frostdauerlauf/NN	8.000717	1	1
Frosttagen/NN	5.228129	1	18
Frosty/NN	4.822664	1	26
Frotteeschlafanzüge/NN	8.2884	1	1
Frottieren/NN	5.817479	1	10
Frottierhandtuch/NN	6.7843223	1	4
Fruchsäfte/NN	6.2734966	1	7
Frucht/NN	1.1471379	24	25496
Fruchtadern/NN	8.134249	1	1
Fruchtbarkeit/NN	0.15922453	1	2828
Fruchtsaft/NN	1.0193633	1	1229
Fruchtsaftschorlen/NN	4.0163736	1	64
Fruchtsauce/NN	5.5915227	1	16
Fruchtstände/NN	4.0446777	1	59
Fruchtwasser/NN	4.14703	9	485
Fruehlingstag/NN	8.000717	1	1
Fruehstueck/NN	1.927385	1	650
Fruehstuecksfuffet/NN	8.000717	1	1
Fröhliche/NN	1.9210703	1	489
Frömmigkeit/NN	0.09804511	1	3002
Frösteln/NN	2.9702795	1	178
Früchtesegen/NN	6.2734966	1	6
Früchtetee,heißer/NN	8.134249	1	1
Früchtetee/NN	3.490545	2	212
Früchtetees/NN	3.0635493	1	159
Frühanbau/NN	6.712863	1	4
Frühbeet/NN	4.90514	5	129
Frühbeetkaste/NN	4.4206767	1	41
Frühchen/NN	3.1834648	2	273
Frühjahr/NN	1.6366687	42	27398
Frühjahre/NN	5.803493	2	19
Frühjahren/NN	6.5686135	2	9
Frühjahrsluft/NN	8.000717	1	1
Frühjahrsmüdigkeit/NN	3.023122	1	182
Frühjahrsnachmittagen/NN	8.000717	1	1
Frühjahrssonne/NN	4.881662	1	27
Frühjahrstagen/NN	7.920675	3	4
Frühjahrswanderung/NN	5.5803494	1	12
Frühligstagen/NN	8.000717	1	1
Frühling/NN	3.0227919	60	10208
Frühlingen/NN	6.5537987	1	5
Frühlings,-oder/KON	8.000717	1	1
Frühlings-/TRU	4.2512136	4	181
Frühlingsabend/NN	5.156535	2	39
Frühlingsblüher/NN	3.9598615	1	66
Frühlingsbot/NN	4.2630477	4	196
Frühlingsgefühl/NN	4.07319	4	261
Frühlingskleidung/NN	6.9891167	1	3
Frühlingslicht/NN	5.41672	1	15
Frühlingsluft/NN	4.936548	3	76
Frühlingsmonate/NN	5.9858146	2	17
Frühlingsmorgen/NN	4.990507	3	70
Frühlingsnacht/NN	5.9019327	4	38
Frühlingsnächten/NN	6.4295006	2	10
Frühlingsrege/NN	6.4165974	5	30
Frühlingssalate/NN	7.084427	1	3
Frühlingssonne/NN	5.5990415	15	189
Frühlingssonnenlichte/NN	8.134249	1	1
Frühlingssonntag/NN	6.8414807	2	7
Frühlingsstrahlen/NN	6.6301713	2	8
Frühlingstag/NN	6.1614914	54	379
Frühlingstemperatur/NN	6.1145954	4	29
Frühlingstyp/NN	7.5152097	2	5
Frühlingstyps/NN	7.4411016	1	2
Frühlingstöne/NN	8.000717	1	1
Frühlingswehen/NN	6.6461716	1	4
Frühlingswetter/NN	5.6687603	13	157
Frühlingswind/NN	3.4144752	1	108
Frühlingszeit/NN	3.3806586	1	122
Frühlingszwiebelchen/NN	7.3075705	1	2
Frühlingsâ/NN	6.5836515	1	5
Frühlungsluft/NN	8.000717	2	2
Frühphase/NN	1.8884189	1	481
Frühsommer-Tag/NN	7.5152097	1	2
Frühsommer/NN	0.76970184	1	1545
Frühsommern/NN	7.0356364	1	3
Frühsommernacht/NN	7.3075705	1	2
Frühsommernächte/NN	7.5152097	1	2
Frühsommertag/NN	6.3189588	3	18
Frühsommertages/NN	6.712863	1	4
Frühsommerwetter/NN	6.4295006	2	10
Frühstück-Lieferdienste/NN	8.000717	1	1
Frühstück/NN	2.5566528	65	17871
Frühstücks-Location/NN	8.000717	1	1
Frühstücks-und/KON	8.2884	1	1
Frühstücksbuffet/NN	2.7616193	4	948
Frühstücksbüfett/NN	3.2449744	1	141
Frühstücksei/NN	2.973553	1	175
Frühstückseier/NN	3.946761	1	68
Frühstücksrezepte/NN	7.0356364	1	3
Frühstückzutaten/NN	8.000717	1	1
Fuchs/NN	-0.64326257	1	6487
Fucktionsshirt/NN	8.000717	1	1
