cw	pmi_4	raw_4	freq
Aderlaß/NN	1.8188723	1	520
Adler/NN	-0.29325107	1	4224
Administration/NN	-0.5191337	1	5182
Admiral/NN	-0.070941575	1	3581
Adoption/NN	0.15702187	1	2730
Adrenalin-Nacht/NN	7.9449224	1	1
Adrenalin-Schocker/NN	8.078454	1	1
Adrenalin/NN	1.1672758	1	1016
Adresse/NN	-0.45676172	8	42896
Adriaküste/NN	3.1116211	1	144
Adrian/NE	0.2677536	1	2586
Adriastrand/NN	7.3163137	1	2
Adrienne/NE	2.209157	1	355
Advent/NN	0.04238876	1	3237
Adventsonntag/NN	3.611725	2	170
Adventssonntags-Punsch/NN	8.232604	1	1
Aerobicinstrukteure/NN	8.638069	1	1
Aestivation/NN	5.4917645	1	13
Affare/NN	7.582017	2	4
Affleck/NN	2.5763214	2	509
Affäre/NN	3.2641115	50	6034
Afghanistan/NE	-2.1553545	1	27231
African/NE	0.82599497	1	1345
Afrika-Qualifikation/NN	6.590377	1	4
Afrika/NE	0.8906527	27	35363
Afrikaliebhaber/NN	6.9333215	1	3
Afrikanische/NN	0.24383532	1	2349
Afro/NE	4.5149755	1	42
Aga/NE	2.0671866	1	401
Agassi/NE	2.727273	1	224
Ageeb/NE	2.3895433	1	281
Agenda/NN	-0.46382913	4	19942
Agens/NN	2.0791628	1	380
Agent/NN	-0.35039204	2	8952
Agenten-Geschichte/NN	7.385307	1	2
Agents/NN	2.7138138	2	418
Aggregat/NN	1.8548859	2	972
Aggression/NN	-1.128839	1	9802
Aggressivität/NN	0.011394403	1	3101
Agitationsrhythmen/NN	7.9449224	1	1
Agrarabkomme/NN	4.3089824	2	83
Agrarpoker/NN	7.9449224	1	1
Agrarpolitik/NN	0.047951285	1	2962
Agsam/NE	7.9449224	1	1
Agua/NE	3.129694	1	137
Agua/NN	4.691645	1	28
Aguilera/NE	2.6019902	1	253
Ahaus/NE	0.81232506	1	1426
Ahaus/NN	2.3558028	1	288
Ahnung/NN	-1.7347182	1	18391
Ahornsirup/NN	2.895868	1	183
Aichelberg/NN	4.0659394	1	53
Aida/NE	1.2525285	1	918
Aids/NN	0.9975859	4	4779
Aigen/NN	4.10547	1	52
Aigner/NE	1.5386615	1	721
Ailton/NN	2.4402685	3	866
Air/NN	-0.30381927	2	8434
Aires/NE	0.4504227	2	3989
Akademieteilnehmer/NN	7.1911507	1	3
Akcermann/NE	7.9449224	1	1
Akklimatisierung/NN	3.9746306	1	60
Akkretionsscheibe/NN	3.601117	1	85
Akku/NE	2.4205906	4	1140
Akt/NN	-1.6762768	2	33425
Aktenseite/NN	5.720299	1	11
Akteur/NN	-2.0652535	1	24214
Aktie/NN	-1.5342325	2	29949
Aktienkorb/NN	4.787922	1	25
Aktienmarkt/NN	1.2279747	3	2802
Aktienoption/NN	1.8420842	1	492
Aktienparkett/NN	6.7662673	1	4
Aktienstraße/NN	4.653726	1	29
Aktientipp/NN	6.263164	1	6
Aktientipps/NN	6.0925384	1	7
Aktienwelt/NN	6.6921597	1	4
Aktion/NN	-0.7087497	13	83374
Aktionstag/NN	-0.3726301	1	4655
Aktionsvorbereitungen/NN	6.07312	1	7
Aktivität/NN	-1.3677737	5	60722
Aktualität/NN	-0.73710704	1	6800
Aktualitätsdruck/NN	5.236872	1	16
Akupunkturleistungen/NN	7.0539494	2	5
Akzeptanz/NN	-1.6136864	1	15434
Alan/NE	-0.26957658	1	4497
Alanya/NE	1.3372593	1	859
Alaun/NN	2.9908576	1	156
Alaunsalz/NN	6.805488	1	4
Alaunwasser/NN	6.9333215	1	3
Alba-Arbeiter/NN	8.414927	1	1
Alberta/NE	2.1010158	1	386
Albrecht./NE	5.547027	1	11
Album/NN	0.6177375	12	20368
Alcatel/NE	1.6169857	1	635
Alcántara/NE	5.834709	1	9
Alefolie/NN	7.9449224	3	3
Alegre/ADJ	2.4705532	2	526
Alemannia/NE	1.2646953	1	923
Alessi/NE	3.6459377	1	83
Alex/NE	-0.5348025	2	12540
Alexander/NE	-0.12560971	7	26711
Alexanderplatz/NN	0.5479738	1	1836
Alexandra/NE	-0.20482373	1	4318
Alexas/NN	6.590377	1	5
Alfons/NE	0.40556297	1	2236
Alfred/NE	-0.4796528	3	16233
Algarve/NN	1.9874672	1	444
Alge/NN	0.64116335	2	3383
Algenpolstern/NN	8.078454	1	1
Algerienkrieg/NN	2.7765713	1	199
Ali/NE	-0.81447154	1	7398
Aliaksandr/NE	4.706244	1	28
Alicante/NE	2.158025	1	366
Alice/NE	-0.5463887	1	5879
Alida/NE	3.097787	1	155
Alien-Invasions-Film/NN	6.84631	1	3
Alien/NN	1.1579233	1	1006
Aliens/NE	0.3396545	1	2264
Alizarin/NE	5.104383	1	21
Alkalinität/NN	5.449653	1	13
Alkohol/NN	1.2703903	27	24417
Alkoholgehalt/NN	1.4370852	1	738
All-inclusive/NN	4.0057707	2	131
All/NN	0.32413563	3	7026
Alleinunterhalter-Geburtstag/NN	3.6358025	4	318
Alleinunterhalter/NN	2.3698022	8	2253
Aller/NE	1.2562565	1	898
Allgemeine/NN	-2.3096664	1	31487
Allheilkonzepte/NN	7.9449224	1	1
Allianz/NN	-0.53983366	3	16086
Allies/NN	3.9467218	1	64
Alliteration/NN	3.5052166	2	195
Allokationspläne/NN	4.731059	1	26
Almsick/NN	3.1101298	2	262
Aloe/NN	1.77662	2	1101
Alonso/NE	0.94106185	1	1353
Alp/NN	1.1421905	7	7068
Alpenlandschaft/NN	3.9746306	1	60
Alpha/NN	0.10048573	1	2977
Alt/NN	0.048416227	3	9404
Altar/NN	0.30594173	4	9199
Alte-Herren-Vierer/NN	7.133992	1	3
Alter/NN	-3.3898838	1	113937
Alternative/NN	-1.4542599	4	56321
Alternativtreibstoff/NN	7.5394573	1	2
Alternativveranstaltung/NN	4.831407	1	25
Alterssicherung/NN	0.35792875	1	2170
Altersstar/NN	4.9184184	1	29
Altglas/NN	2.653504	1	227
Altiplano/NN	3.453481	1	98
Altstadt/NN	0.1754382	4	10546
Altstadtfest/NN	3.53668	3	295
Altstadtgasse/NN	3.6857698	1	75
Altsteiner/NN	7.9449224	1	1
Altsteirer/NN	3.7327948	1	79
Altvögel/NN	2.6706417	1	232
Altweibersommer/NN	3.6324468	1	91
Altyn-kys/NN	5.0545506	1	22
Alufolie/NN	1.0841278	1	1094
Aluminium-Platte/NN	7.9449224	1	1
Aluminium/NN	0.053872187	1	3061
Aluminiumfolie/NN	3.1216211	1	138
Alupackung/NN	6.4980035	1	5
Aluschale/NN	6.558628	1	5
Alviniconcha/NE	7.9449224	1	1
Alwis/NE	5.5995173	2	43
Amadori-Verbindungen/NN	7.1911507	1	3
Amalgamisierung/NN	7.672989	2	3
Amanatidis/NE	2.3322506	1	354
Amateur/NN	-0.3024286	1	4253
Amazing/NN	4.058217	1	55
Amazon-WUNSCHZETTEL/NN	7.9449224	1	1
Amazonas/NE	1.0920194	1	1082
Ambiente/NN	0.6108651	3	5266
Amboß/NN	2.128928	1	379
Ameise/NN	0.54212797	2	3825
Amerell/NN	4.157896	1	61
America/NE	0.004650145	1	3141
Amerika/NE	-0.47298896	8	41380
Amerikaner/NN	-1.5895962	2	30936
Amethyst/NN	2.9873364	1	169
Ami/NN	0.42150864	2	4183
Amiga/NE	0.8230643	1	1378
Amirani/NE	6.9333215	1	3
Ammoniak-Behandlung/NN	7.9449224	1	1
Amouren/NN	4.403963	1	39
Ampel/NN	-0.31269014	1	4274
Amperland/NN	2.673848	1	195
Amperlandheft/NN	7.4594145	1	2
Amphibie/NN	0.92540216	1	1252
Amsterdam/NE	-0.17360127	2	7689
Amt/NN	-2.085772	3	73820
Amulet/NN	5.4917645	1	12
Amur-Tiger/NN	6.1325436	3	21
Amuse/NN	4.2344036	1	46
Amy/NE	0.82508457	1	1601
An-sich/PRF	4.691645	1	30
Ana/NE	1.3975096	2	1637
Analyse/NN	-1.5465827	4	59437
Analystenempfehlungen/NN	5.3515353	1	15
Ananas-Kompott/NN	8.638069	1	1
Ananas/NN	1.7265713	2	1156
Ananasscheibe/NN	5.115392	2	43
Ananova/NE	5.0545506	1	22
Anatolien/NE	1.2661088	1	890
Anatomische/NN	2.1334074	1	355
Anbaugebiet/NN	1.1936748	1	958
Anbauregion/NN	4.0328994	2	109
Anbeginn/NN	0.64901775	1	1602
Anbetracht/NN	0.17607205	2	5532
Anbieter/NN	-1.354489	3	36596
Anblick/NN	0.6827176	6	9768
Anbraten/NN	2.5661778	1	249
And're/ADJ	5.761684	1	10
Andacht/NN	1.521219	4	2751
Andalusien/NE	2.093918	3	1221
Anden/NN	1.0955911	1	1041
Andengipfel/NN	5.279432	1	17
Andere/NN	-1.9632168	1	22607
Anders/NE	-0.25529718	1	4123
Andersen/NE	0.44446203	1	2149
Andersson/NE	1.5673455	1	749
Andeutung/NN	0.1961389	1	2562
Andorra/NE	1.4320633	1	780
Andrang/NN	0.7036457	1	1600
Andre/NE	-0.7828153	1	7426
Andrea/NE	-0.570586	9	55988
Andrej/NE	0.7807823	1	1544
André/NE	-0.60995185	1	6395
Andwari/NE	5.4092436	1	17
Andwari/NN	7.4594145	1	2
Andy/NE	-0.45803767	1	5768
Anerkennung/NN	-2.6477952	1	43782
Anfahrt/NN	0.40118572	1	2557
Anfang/NN	-0.7038673	25	162807
Anfangs-h/NN	7.9449224	1	1
Anfangsformation/NN	2.8527071	1	191
Anfangsphase/NN	1.122725	2	2002
Anfangsschwierigkeit/NN	2.5558507	1	257
Anfangsstadium/NN	1.6450545	1	621
Anfassen/NN	1.3860157	2	1635
Anflug/NN	0.568649	1	1760
Anforderung/NN	-3.1308286	1	70117
Anfänger/NN	-1.0222949	1	9097
Anfängerpferd/NN	5.5357275	1	12
Angabe/NN	-3.4673357	1	101822
Ange/NN	5.0271516	1	24
Angebetete/NN	1.5896832	1	630
Angebot/NN	-1.221454	13	139275
Angefachtsein/NN	7.9449224	1	1
Angehörige/NN	-2.6553495	1	43224
Angel/NN	-0.050489515	2	7964
Angela/NE	-0.51287895	2	11293
Angelegenheit/NN	0.17862558	15	38535
Angeles/NE	-0.15826933	2	7384
Angelina/NE	1.0582631	1	1213
Angels/NN	1.0656953	1	1088
Angesicht/NN	-0.09439624	2	6835
Angestellte/NN	-2.200923	1	27712
Angestelltendusche.../NN	8.078454	1	1
Angreifer/NN	0.029642714	2	6163
Angriff/NN	-0.79445386	8	54918
Angriffsvorbereitungen/NN	5.6115656	2	23
Angriffswelle/NN	2.559854	1	247
Angriffsziel/NN	2.3108027	2	653
Angst./NN	2.95449	1	158
Angst/NN	-0.7727289	16	111270
Angstschweiß/NN	2.6591837	1	222
Anhang/NN	-1.0654491	2	19690
Anhängerschaft/NN	1.1482384	1	997
Anhörung/NN	-1.5946138	1	15061
Anica/NE	3.096806	1	156
Anima/NN	2.5719614	1	244
Animateure/NN	0.46731818	1	2159
Animation/NN	-1.2768276	1	12580
Anionen/NN	3.3260958	1	115
Anisschaps/NN	7.9449224	1	1
Anita/NE	0.26723254	1	2724
Anja/NE	-0.00069942	2	7213
Anja[/QUOTE/NN	8.638069	1	1
Ankara/NE	0.108602054	1	2877
Ankauf/NN	0.21173154	1	2443
Anklagebank/NN	1.485018	1	745
Ankunft/NN	-0.6759211	2	12636
Ankündigung/NN	0.44637573	6	12123
Anlage/NN	-1.2286199	9	96954
Anlagenteil/NN	2.4813554	2	513
Anlauf/NN	1.0459241	4	4417
Anlaufpunkt/NN	1.4990042	1	703
Anlaß/NN	-2.0545456	2	49405
Anlegen/NN	0.49556985	1	1902
Anleger/NN	0.11410936	5	14143
Anleihe/NN	-0.44261757	1	4870
Anleitung/NN	-0.89774525	2	15500
Anlieferung/NN	2.021837	2	835
Anlieger/NN	0.60141534	1	1711
Anm/NN	-1.1052638	1	14804
Anmachsprüche/NN	7.079925	7	27
Anmeldung/NN	-2.318248	1	36705
Anna/NE	-0.20722157	4	16927
Anna/NN	1.0178548	2	2346
Annahme/NN	-1.8504717	2	38901
Anne-Sophie/NE	3.1076488	1	165
Annette/NE	0.50423765	3	6394
Annika,bin/NE	7.9449224	1	1
Anning/NE	5.470487	1	14
Anode/NN	3.2032566	2	259
Anormalität/NN	4.5733256	1	33
Anpassung/NN	-1.8611245	1	19672
Anrechnungsstunde/NN	2.3539355	1	308
Anreisetag/NN	2.6001987	1	241
Anreitdilemmata/NN	7.9449224	2	2
Anrichten/NN	2.403169	1	492
Anrollen/NN	4.340784	1	44
Anruf/NN	-0.48903862	2	10506
Anrufer/NN	0.116934195	1	2897
Anrufung/NN	0.487241	1	1881
Anrühren/NN	3.2756045	1	119
Ansage/NN	0.56054485	1	1852
Ansammlung/NN	0.06477968	1	2795
Ansatz/NN	-3.0141678	1	64293
Anschaffen/NN	4.539567	1	34
Anschaffung/NN	-0.89986444	1	7471
Anschein/NN	-0.055615686	2	6329
Anschlag/NN	-1.1769965	3	30412
Anschluß/NN	-1.0968218	4	38302
Anschlußtreffer/NN	1.6696897	1	642
Anschutz/NN	4.85388	1	24
Anschwellungen/NN	5.4092436	1	14
Ansicht/NN	-1.879328	3	61262
Ansiedlung/NN	-0.39999855	1	4533
Anspannung/NN	0.15634817	1	2681
Anspieltipp/NN	4.3205814	1	89
Ansprechpartner/NN	-1.517625	1	18141
Anstaltsbetrieben/NN	7.2517753	1	2
Anstellung/NN	0.5037853	2	3753
Ansteuerfrequenz/NN	7.385307	1	2
Anstieg/NN	0.009208333	6	18131
Anstoßen/NN	2.8878808	1	169
Anstrengung/NN	-0.3793775	5	22255
Anstrich/NN	0.47890943	1	1970
Anteil/NN	-2.1850548	3	81485
Anteilschein/NN	2.6001987	1	226
Antenne/NN	-0.60628563	1	5688
Antennenwels/NN	3.8097558	1	71
Anthony/NE	1.1343207	3	3218
Anti-Atom-Initiative/NN	3.8381553	1	71
Anti-Castor-Protestes/NN	8.078454	1	1
Anti-Kerry-Buch/VVI	8.638069	2	2
Anti-Viren-Firmen/NN	7.9449224	1	1
Antialkoholiker/NN	5.533483	5	60
Antibiotikum/NN	-0.6446147	1	6152
Antidiskriminierungsgesetz/NN	1.6594676	3	1894
Antietam/NN	4.4003463	1	42
Antifa-Gruppe/NN	2.9367902	1	162
Antifa/NE	0.39209476	1	2250
Antifaaustellung/NN	7.9449224	1	1
Antisemitismus/NN	-0.6955866	3	19295
Antje/NE	0.50261277	2	4363
Antlitz/NN	0.531442	2	3638
Anton/NE	-1.0543883	1	9723
Antonia/NE	0.969859	1	1345
Antonio/NE	0.04370706	2	6264
Antrag/NN	-2.542919	3	119684
Antrieb/NN	-0.05749987	2	6604
Antriebsdüsen/NN	5.8499765	1	10
Antriebstechnik/NN	2.1028283	1	387
Antwort/NN	-1.6886984	9	187121
Antwortzeit/NN	2.6841772	1	220
Anwalt/NN	-0.97819686	3	25186
Anwendung/NN	-1.7227763	5	87622
Anwerter/NN	7.106593	2	5
Anwesende/NN	0.08033446	2	5827
Anwohnerversammlung/NN	5.296976	1	16
Anwärter/NN	4.4823465	104	3492
Anwärterin/NN	2.2643232	5	1523
Anzahl/NN	-1.5565963	4	57755
Anzeige/NN	-0.79913735	4	29750
Anzeigenblatt/NN	1.9497149	1	436
Anzeigenmotive/NN	4.8739667	2	48
Anzug/NN	0.67762965	3	4761
AoD.FH-SalzburgerLAND/NN	8.078454	1	1
Apachen-Reservates/NN	7.9449224	1	1
Apfel-Pie/NN	7.9449224	1	1
Apfel/NN	0.09696459	4	11674
Apfelcreme/NN	7.4594145	1	2
Apfelgelee/NN	4.422245	1	43
Apfelkompott/NN	4.2498126	1	46
Apfelkrapfen/NN	6.9333215	1	5
Apfelkuchen/NN	4.020477	4	234
Apfelmus/NN	2.4487793	1	292
Apfelsaft-/Apfelweinflecken/NN	8.638069	1	1
Apfelsaft/NN	2.3059747	3	954
Apfelschutz/NN	7.9449224	1	1
Apfelseite/NN	7.4594145	1	2
Apfelstücke/NN	4.635292	2	66
Apfelsuppe/NN	6.84631	1	4
Apfeltasche/NN	5.6115656	2	25
Apfeltee/NN	5.713565	2	24
Apfeltorte/NN	5.4092436	1	15
Apfelwein/NN	3.8471117	3	211
Apfelwürfel/NN	4.422245	1	38
Apg/NN	0.64124745	1	2380
Aphrodisiakum/NN	2.361896	1	329
Apoll/NN	1.8969594	1	477
Apostel/NN	-1.2803681	1	11341
Apotheke/NN	-0.44430482	3	14888
Apparat/NN	0.35847816	3	6441
Appetit/NN	-0.35975802	1	5060
Applaus/NN	-0.30291966	1	4698
Appolofalter/NN	8.414927	1	1
Apres-Ski-Flirt/NN	7.9449224	1	1
Aprikose/NN	1.3375968	1	857
Aprikosenmarmelade/NN	4.8710723	2	52
April-Mai/NN	4.814878	1	30
April/Mai/NN	2.1723137	1	371
April/NN	-0.4640132	21	136980
Après-Ski/NN	4.1244664	1	57
Aqua/NN	2.5961792	4	921
Aquae/NN	4.848214	1	23
Aqualung/NN	5.1723337	1	20
Aquaristik/NN	1.6014814	1	637
Aquarium/NN	-0.87953484	1	7753
Araber/NN	-1.193237	1	10276
Arabien/NE	1.3592682	3	2417
Arafat/NE	-1.5348343	1	15143
Ararat/NN	3.0285978	2	310
Arbeit/NN	-1.216781	40	421126
Arbeiter/NN	-2.6078029	1	41685
Arbeiterbereich/NN	4.836978	1	24
Arbeiterkampf/NN	2.8209584	1	181
Arbeiterklasse/NN	-0.8843039	1	7431
Arbeitgeber/NN	-1.4463447	5	65615
Arbeits-/TRU	-1.5562575	1	14037
Arbeitsbereich/NN	-0.5661018	1	5572
Arbeitsdeck/NN	5.1340146	1	20
Arbeitseinsatz/NN	0.7983471	1	1393
Arbeitsfläche/NN	1.2988566	1	865
Arbeitsgas/NN	6.8256907	2	7
Arbeitsgruppe/NN	-1.3916265	2	25096
Arbeitskampf/NN	-0.048570957	1	3459
Arbeitskraft/NN	-1.8153945	1	18730
Arbeitslosengeld/NN	-1.4462905	1	13112
Arbeitslosigkeit/NN	-0.8521254	4	29633
Arbeitsmarkt-/TRU	0.6484244	1	1553
Arbeitsmarkt/NN	-0.15331665	8	29261
Arbeitsmodell/NN	2.933454	1	166
Arbeitsnorm/NN	2.8666284	1	174
Arbeitsphase/NN	2.936164	4	672
Arbeitsplatte/NN	2.1304188	1	375
Arbeitsplatz/NN	-0.96239847	9	73779
Arbeitsraum/NN	0.869642	1	1282
Arbeitsrecht/NN	-0.8024297	1	7156
Arbeitstag/NN	0.5302366	4	7311
Arbeitsweg/NN	2.3359087	1	306
Arbeitszeit/NN	-2.2407792	1	29057
Arbeitszeitverkürzung/NN	1.0581993	2	2197
Arc/NE	2.488	1	251
Architekt/NN	-1.9297926	1	21499
Architektenschaft/NN	4.407593	1	39
Architektur/NN	-1.9204153	1	21567
Archiv/NN	-2.309002	1	32678
Archäologe/NN	0.049300216	1	3067
Areal/NN	-0.4562986	1	4844
Arena/NN	-0.1378273	2	7194
Arenal/NN	3.5443194	1	93
Argentinien/NE	-0.78758377	2	14153
Argument/NN	-2.61341	1	44038
Argumentation/NN	-0.7502182	2	13560
Ariane/NE	0.71608055	1	1675
Aristokratnapping/NN	8.078454	1	1
Arizona/NE	1.9911922	4	1712
Arktur/NN	3.7162654	1	80
Arlberg/NE	2.5260482	1	253
Arlequin/NE	5.470487	1	13
Arm/NN	0.23000327	24	59583
Armatur/NN	1.3357416	1	823
Armin/NE	-0.3934431	1	5206
Arminia/NE	0.86647546	1	1336
Armoured/NE	3.869506	1	66
Armreif/NN	2.9460223	1	176
Armut/NN	-2.1536486	1	27345
Arndt/NE	0.9018171	2	2738
Arnika/NN	3.4920297	1	97
Arnold/NE	-0.97097975	1	9050
Aroma/NN	0.3637126	2	4491
Arrabiata/NE	5.9300194	1	8
Arrak/NN	4.4598436	2	72
Arres/NN	2.6103938	1	343
Arroganz/NN	-0.056055646	1	3373
Arrow/NE	2.5366302	1	249
Art/NN	-1.4979149	22	343349
Artikel/NN	-1.4549586	13	189201
Artillerist/NN	3.3447647	1	111
Artischockenboden-Würfel/NN	8.414927	1	1
Artisten-Training/NN	7.2517753	1	2
Arto/NE	3.9084718	1	66
Artur/NE	0.94561404	1	1327
Art/NN	4.9184184	1	24
Arzneibuch/NN	3.0285978	1	147
Arzneimittel/NN	-1.5185765	1	14168
Arzneimittelbehörde/NN	3.6125457	1	81
Arzt-Affaire/NN	8.414927	1	1
Arzt/NN	-1.5119894	9	128250
Arztpraxis/NN	0.8554708	2	2626
Asamoah/NE	1.8398502	1	552
Asbach/NE	7.2517753	1	3
Asbach/NN	3.1574306	1	132
Asbetanzuges/NN	7.9449224	1	1
Asche./NE	4.475288	1	33
Asche/NN	3.1464846	53	7271
Aschenbahn/NN	3.6717346	1	78
Aschenberger/NE	5.075604	1	27
Aschenlauge/NN	6.84631	2	6
Aschenputtel/NN	2.92022	5	885
Aschenrege/NN	4.968118	1	22
Aschensalz/NN	6.2401743	1	7
Ascherege/NN	4.94296	2	48
Ascheströme/NN	7.385307	1	2
Aschewolke/NN	5.5135045	4	53
Aschstengel/NN	7.9449224	1	1
Asia/NE	0.6922485	1	1686
Asien/NE	0.33369067	8	18124
Aspekt/NN	-2.081015	3	75040
Aspendos/NN	3.3910456	1	108
Asphalt/NN	4.4568453	74	2759
Asphaltböden/NN	5.8972297	2	18
Asphaltfläche/NN	4.498911	1	36
Asphaltstrasse/NN	4.672506	1	30
Asphaltstrassen/NN	6.2177014	1	6
Asphaltstraße/NN	3.242739	2	249
Asphalttemperaturen/NN	7.2517753	1	2
Asphaltvulkane/NN	7.0286317	1	3
Assam/NE	2.7484994	1	214
Ast/NN	0.3574852	3	6499
Asthenosphäre/NN	5.4242063	2	27
Astrid/NE	0.6386427	2	3666
Astronom/NN	1.1413825	4	4045
Astronomer/NN	5.3148336	1	15
Atacama-Wüste/NN	4.0009165	1	58
Atacama/NN	4.313937	1	41
Ate/NE	3.7840881	1	81
Atelier-Theater/NN	6.386778	1	6
Atem/NN	3.3158984	80	9513
Atemhauch/NN	4.7668686	1	27
Atemschutzgeräteträge/NN	6.4270515	2	11
Atemzug/NN	1.0953261	3	3118
Atemübung/NN	2.0439982	1	430
Athen/NE	0.57293534	6	10809
Athena/NE	2.1572585	1	378
Athletin/NN	1.5754496	1	637
Athlon/NN	1.753583	1	534
Atlantik-Lachs/NN	6.728527	1	4
Atlantik/NN	0.8145904	3	4189
Atli/NE	4.529247	2	90
Atmen/NN	1.3151189	3	2661
Atmosphäre/NN	0.979715	26	30857
Atmung/NN	-0.18961845	1	3852
Atom/NN	-0.81356853	1	7013
Atomfabrik/NN	3.494945	1	95
Atomindustrie/NN	2.171342	2	718
Atomkern/NN	1.0760379	1	1078
Atomkrieg/NN	1.5717093	2	1289
Atomkriegsbedingungen/NN	7.9449224	1	1
Atommüll-Lagerungen/NN	7.9449224	1	1
Atommüll/NN	1.8982893	4	1877
Atommüllfabrik/NN	6.469016	2	9
Atommüllverpackungsanlage/NN	7.2517753	1	2
Atompoker/NN	5.3058653	1	15
Atomstreit/NN	3.942145	2	123
Atos/NE	2.8269286	1	368
Attacke/NN	-0.8127433	1	7073
Attentäter/NN	-0.053286955	1	3378
Attraktion/NN	0.23340142	2	5201
Aua/NN	3.2065334	1	172
Aubergine/NN	1.4614329	1	776
Auberginenscheibe/NN	3.8177881	1	78
Auberginescheiben/NN	8.232604	1	1
Audimax/NE	1.1489371	1	998
Audio-/TRU	2.0228415	2	782
Audio-Format/NN	5.389635	1	14
Audiobranche/NN	7.9449224	1	1
AufSchalke/NN	3.1126168	2	282
Aufbau-Strategiespiel/NN	6.0925384	1	7
Aufbau/NN	-2.8939254	1	55956
Aufbauphase/NN	1.5840518	1	652
Aufbruch/NN	-0.8897968	1	7912
Aufenthalt/NN	-0.13258293	8	27842
Aufenthaltsort/NN	1.1191458	3	3002
Auffangwanne/NN	4.166431	1	48
Auffassung/NN	-3.0137284	1	62734
Aufführung/NN	-0.58413756	2	11335
Aufführungseuphorien/NN	8.078454	1	1
Aufführungsort/NN	2.7694793	1	211
Auffüllen/NN	2.479503	1	262
Aufgabe/NN	-3.1303897	3	216912
Aufgabenverteilung/NN	1.1299679	1	1054
Aufgang/NN	1.2936736	1	845
Aufgauß/NN	7.9449224	1	1
Aufgreifen/NN	2.1006536	1	373
Aufgusses/NN	6.1636343	2	14
Aufguß/NN	4.1384735	13	669
Aufklärung/NN	-2.327643	1	32079
Auflage/NN	-1.0167001	4	36351
Auflauf/NN	2.9257128	3	552
Auflaufform/NN	1.5277817	1	751
Auflaufförmchen/NN	5.9813128	1	10
Auflegen/NN	3.2406614	3	369
Auflösen/NN	2.0974004	1	395
Auflösung/NN	-2.1176767	1	25646
Aufmarschphase/NN	6.558628	1	4
Aufmerksamkeit/NN	-1.3137715	3	35447
Aufnahme/NN	-1.824007	3	57506
Aufregende/NN	2.263897	1	354
Aufregung/NN	0.6046342	4	7263
Aufrichtung/NN	2.1923497	1	341
Aufrüstung/NN	0.74449754	2	2986
Aufsatz/NN	-1.7144692	1	17575
Aufschnitt/NN	3.0526953	1	152
Aufschrift/NN	0.4310768	2	4064
Aufschwung/NN	-0.32761624	2	8940
Aufseher/NN	0.8562007	1	1336
Aufstand/NN	-1.3874032	1	12578
Aufsteigen/NN	1.7517934	1	544
Aufsteigens/NN	4.3106313	1	40
Aufstellung/NN	-0.71264124	2	12673
Aufstieg/NN	0.20217685	6	15474
Aufstiegsanwärter/NN	5.3238835	2	30
Aufstiegsanwärtern/NN	6.728527	1	4
Aufstiegskandidat/NN	4.210233	2	95
Aufstiegsrang/NN	5.3058653	1	16
Aufstiegsspiel/NN	3.379273	1	109
Aufständische/NN	0.078391805	1	2915
Auftakt/NN	1.5410936	13	9184
Auftaktkundgebung/NN	3.1181097	2	297
Auftauchen/NN	1.3408092	2	1604
Auftauen/NN	3.6670995	3	248
Auftrag/NN	-2.0406845	3	70639
Auftragen/NN	1.8799751	1	495
Auftreten/NN	-1.4876611	1	13467
Auftritt/NN	0.23788475	9	22451
Aufwachen/NN	1.8489571	2	1068
Aufwaschplatz/NN	7.1911507	2	5
Aufwaschwasser/NN	7.4594145	1	2
Aufwendung/NN	-1.9671284	1	21593
Aufwindkraftwerk/NN	4.708698	2	64
Aufwärmen/NN	2.9897559	4	671
Aufwärmung/NN	3.9040666	1	69
Aufwärtstrend/NN	0.645294	1	1760
Aufzählung/NN	-0.09197435	1	3512
Aug/NE	0.16998787	2	8244
Auge/NN	-0.16514888	44	164146
Augenblick/NN	-0.006988957	10	31503
Augenblicks/NN	2.1923497	3	1075
Augenbraue/NN	0.6465619	1	1692
Augenmerk/NN	0.102741845	2	5872
Augennystagmus/NN	7.2517753	1	2
Augensonnen/NN	7.9449224	1	1
Augenwischerei/NN	2.7118104	2	488
Augsburg/NE	-0.91152483	2	15969
Augsburger/ADJ	-0.5140588	1	5157
August-Sonne/NN	7.9449224	1	1
August-Wochenende/NN	4.6444664	1	29
August/Anfang/NN	4.149433	1	48
August/NE	-0.1761989	3	15083
August/NN	1.136081	76	96207
Augustabend/NN	6.805488	2	7
Augustmorgens/NN	7.2517753	1	2
Augustnachmittag/NN	6.2866945	2	11
Augustnachmittagen/NN	7.9449224	1	1
Augustnacht/NN	5.6423373	2	21
Augustnächte/NN	7.9449224	1	1
Augusttag/NN	5.9769363	12	92
Augusttages/NN	6.9108486	2	6
Augustwoche/NN	3.26976	1	116
Augustwochenende/NN	3.712629	1	74
Augäpfel/NN	1.3029246	1	871
Auktion/NN	-0.3520604	1	4503
Aureum/NN	5.270774	1	16
Aus/NN	-0.66190577	1	7897
Ausbau/NN	-1.7302873	2	34206
Ausbeutung/NN	-0.56035	2	10601
Ausbildung/NN	-2.0830286	4	99316
Ausbildungskonsens/NN	3.628685	4	339
Ausbildungspakt/NN	1.1936748	1	971
Ausbildungsplatz/NN	-0.36664477	2	9009
